106,0x29226eb561241f149babd135df19dee93b528a58,USD Coin ,USDC,18
107,0xa943ce2eaa596441f43f33a9efda2202ae9d32e2,Wrapped Bitcoin ,WBTC,18
108,0x46b89a6a24d3a080a79925b012974a47225783c9,Masha,MASHA,18
109,0x7ca9cffdfe08c4af960ec69ec88a18dd83c10d99,SerojaToken,SRJ,18
110,0xaf9a1586331aabb265da96c71feefd1349fb5bbe,USD Coin ,USDC,18
111,0xddfe78186511f90cd1f4e15daba0bc392f086568,Tether USD,USDT,18
112,0xb9073e717ece99ab8a5810a68661f2dcf46b0257,sfts,sfts,18
113,0x09a02d3c352f2af998279ecb5b2830aec5684189,DWEBUSDT,DWEBUSDT,18
114,0x02c42e35b6e3c317514a64488ed0b72bc90447fd,Neow,NEOW,18
115,0x263be34de22ccb2297cc6b18439769a5a5ee035f,BG,BG,9
116,0xa62af006902a53d03f819d0e0be0609893ec3099,Cloak,CLOAK,18
117,0xae7f2a8d2ea3d09428f3dcfcf9e6bf1e7efa197b,Test Pair WETH 02,tWETH02,18
118,0x7c1edbc4d2b44e188e3be84f44f3b2acae8b8145,Test Pair WETH 02b,tWETH02b,18
119,0x5b6fe666eb6f821d4644d85847ac565d2088d340,DWEBUSDT,DWEBUSDT,18
120,0xa1c5eddd30377ff2000d7a9938206b8911a636de,Test Pair WETH 01b,tWETH01b,18
121,0x02945ed720c9adea77c6c29a36f7ac616477a81d,DWEBUSDT,DWEBUSDT,18
122,0x8020f96169b91c0f6f746fff2663b368f68242b7,RWA Investment Protocol,RWAIP,18
123,0x8a495ed349b2957718d0c2933dc2191840c7ead7,USD Coin ,USDC,18
124,0xed810419227972963d86bcc0eb5f3e60ba4bea86,Tether USD,USDT,18
125,0xdfb13127bca60ea68e64a826be2ce2e92330066a,Test Pair WETH 02c,tWETH02c,18
126,0xc918e7d44ccfaf57afd42c4d02447465f59d672e,Tether USD,USDT,18
127,0xe996a082fcf94a2aca4085555703d720b88c9324,USD Coin ,USDC,18
128,0x2d5345f58f372429bd8239ed16c11eb4aa361f8d,weth,￥,18
129,0x8a485e47a120ce8e7bdfa4f01439ab29356be8e0,Tether USD,USDT,18
130,0xa060a74b8909a6a5290071b2aa4147bae9ca77c2,USD Coin ,USDC,18
131,0xfe57cada6eb327f8c181c285b8e3254780689e4b,RWA Investment Protocol,RWAIP,18
132,0x1aedf4ddf544f6ea04dad3096ea08e02a13012a7,Test1,Test2,18
133,0x98f6b342f0677b7d8d23b899c4c45cb59a012385,Token2,Token2,18
134,0x9d237186710c051214e8fc1d02ebab78a4cd2e93,mus,MSRS,9
135,0x373028c1abbbf74e85fd0005c8d4c30fb397a420,Wrapped Ether,WETH,18
136,0x5827ffe6b5afeab42a049095752e0fc9f59f61a3,Ihir,IHIR,18
137,0x1985ca54e914df40f064b7a45e572c9d2b0ed098,Test Pair ARBf 01a,tARBf01a,18
138,0x953546cf4b49b4aaa93e5e989b44ff258d3c1fa9,fakeARB,ARBf,18
139,0xb8de6e0de2eec4254a2443ef0041dd40fe151520,NAME,SYMBOL,9
140,0x02c4fe734befb4a5db4c1bb27ea2c77f0c7b11a7,Wrapped Ether,WETH,18
141,0x064c3e1a1c787e354645dc3512c33397bc71a867,SOLIDITY18,SOL18,18
142,0xc789130e00edabb55bec6d5f728ea1ab303f226c,Wrap coin,WRAP,18
143,0x2f0898c4cab9e33d943631f9ddd1b5fbcec90442,SOLIDITY18,SOL18,18
144,0x28962bb2878fbb9d95c23a08fd8c63902bd8e7e0,NAME,SYMBOL,9
145,0xcee601768bd08e871aa4147ed19b384946d2819c,TestTokenLex1,TEST,18
146,0x1144c89cfe11c90730c7c190d13f3b63ab909ccc,TestTokenLex1,TEST,18
147,0xf0781f35507e0e9db98d637ad73463df2329788c,Test Token,Tken,18
148,0xbce40b1aa1f0f99df7e38289b105d140b016e939,test,TEST,18
149,0x0b6e429a9e3a3cbb3c1ee9bae3acc27e5a2a1cdb,NAME,SYMBOL,9
150,0x7066e1e946ccdc9608e4d2b431f2381ff2fa0392,test,TEST,18
151,0xaca695c46456f14aa90d82511f36a348080e2f67,test,TEST,18
152,0x438aff03bd0bb7d00cf38b0418631517bb1f1e85,test,TEST,18
153,0xbc6e035d7052346eff30728c6954a5df40d1efb5,test,TEST,18
154,0x39bcda624acd61f593159c5c7f5f5a8e00061b4e,TOKEN_NAME,TOKEN_NAME,18
155,0x56d1802261b17f066f4b5dd1c8470e5e8dd810ad,TOKEN_NAME,TOKEN_NAME,18
156,0x2082f7cabf4aad21c81450caee6231c2c057a692,USDC,USDC,18
157,0x34ececb04aceef95dc97689316ca79cb7f1cd2af,NFsTay.com,STAY,18
158,0xed9814510f9ec0a68137f9e818a64c45d6cc966a,USDC,USDC,18
159,0xf5da702144d49218343a33fe2cff9cf6b12729d8,Testt Token,Testtt,9
160,0x84dc0733a6d8144dbbfa502eb7fab3a13fdbb09d,tokenA,TKA,18
161,0xf7599b3de72fc6c4cf373d1c9f7d5f4f383d368f,tokenA,TKA,18
162,0xce35fe37bd572ce3302268c3c14e2025c4251ac3,tokenA,TKA,18
163,0xd46c3999587c0ae6348003c7dc15a8e5b438b9e1,tokenA,TKA,18
164,0x41d1b0c67475e96ea8b4e52cbdf6fcb27bad845d,tokenA,TKA,18
165,0xa7d523cd139a884baff6e1097d97fbc84338b11c,tokenA,TKA,18
166,0x59cd9ca583089adc5253b0ecc5b728826df09114,tokenA,TKA,18
167,0xcbb371723d37df175d3a18d7e2146c0cebf0acc5,tokenA,TKA,18
168,0x38a50783fe3545e418e9db746f26ad92e34a09ba,tokenA,TKA,18
169,0xcbbd445999adf6c14b5d5412766d54101ffd61bc,GoofyGoober,GG,18
170,0x47afd72499ce2389d86306c72b6fd6e4f5e84f5b,GoofyGoober,GG,18
171,0x9656fc5f890ea062f11be8e822c4a204b7192855,Second Test,Second,9
172,0x5832de39f67ebe662d2ba6b9307eb65b5a0e677b,Tao Token,tt,18
173,0x7c55ee79ab0cd6c2d22393f243a43ace2dce1fed,Xong Token,xt,18
174,0x634597ca1354d88250a4ecd1cad6527dd4acae37,Wrapped Ether,WETH,18
175,0xfd74eecf70540213aa59bdfbef0058425f6bd937,TaxToken,TAX,18
176,0x26839364ea94a8f5758539605e75dcf2522cf34e,Arcade,ARCD,18
177,0x45e06385c5ab8e1bb75ad369ac08bf64bcdff58e,Wrapped Ether,WETH,18
178,0x85684f255981793d0b275bc799d36770c87a3c9a,TestLaunch1,TL1,9
179,0x89aeddd8f0dcce0eefde24128966466fb136b24a,TestTokenLex2,TEST,18
180,0x35a3c7176e38dc1fa31f28c6a869943c4259705e,The Guild,GUILD,18
181,0x32d692749a90ae3b7c82033dfda0fe437f83f679,OG SWAG,TATUP,9
182,0xd864eb4ddd9f3ffdc33af79adae7a1c2342d4f35,LEXA AI,LEXA,18
183,0xe4c9c511bd9423c31ff2e2e59bee8931678d0722,DDD,DDD,18
184,0xf628c7742d49c9563b3ecd4ac0b231840d7b8162,The Guild Test,GUILD_TEST_BIS,18
185,0xede93d3539fee59a50d5209abef95d55c1b64daa,Wrapped Test,WTEST,18
186,0x7263f645203b1331b641058bf56232165729df22,LEXA AI,LEXA,18
187,0x1b7ebd095caa2681053a0c48af116f2e5f24bb1d,The Guild Final,GUILD_F,18
188,0x37bc2b8ca46e6dacae23e1e2c5d3197f640c7ae1,Wrapped Test,WTEST,18
189,0xdb87c5fe16fee870dca223a33f82e34a17f85686,DWEBUSDT,DWEBUSDT,6
190,0x7e2e097494ea5e4136154e0eec7352199fd5cbd5,Wrapped Test,WTEST,18
191,0x0b43ef2e0d6a266236ab432fae3866dc01baffb7,SHIBA,INU,9
192,0xb28b11f65f26c30d3418f48db113e85d3200e6f6,SLEEPY,SLEEPY,18
193,0xb18c9b45aab2af743697a27201b7f8a5f8024407,DDD,DDD,18
194,0x33dfcf6afd8e3840e46042a4181642112fc8d24b,FLOKI,FLOKI,18
195,0x53844f9577c2334e541aec7df7174ece5df1fcf0,DAI Mock,tDAI,18
196,0xaa8e23fb1079ea71e0a56f48a2aa51851d8433d0,USDT,USDT,6
197,0x6da772444c844961605be30a4ebd4e68a84b4622,Bonk,Bonk,18
198,0xa161bc02d812f9fc4ae57793089ee6268b287086,Kapital DAO Token,KAP,18
199,0xe9d176595613389505ae63d6d8f306044349dd45,Yield Guild Games Token,YGG,18
200,0xa80e619ab37e9196e82f1876b116c96fa2aad0e4,AlaskaGoldRush,CARAT,18
201,0xd338f254fed2a1b711a26a7b1d64f5d630991618,Pendle,PENDLE,18
202,0x9839cd79d0f8dc30a7328e38f444bb0d5352ec50,Cloak,CLOAK,18
203,0x3f770a6167fd39f7bb4c70c506bd77e1c0daf4a0,Coinhound,CND,18
204,0x116c3c3adecf8b2648d321baa4a93136aa586deb,Coinhound,CND,18
205,0x03851bdbdb8d551696109a0705c40a2b232a33b3,Cloak,CLOAK,18
206,0x271c6688cd817f168d598b65c546f816dd0f1b8c,Rizo,RIZO,18
207,0x0aed5ed244f8355311533b6d2f9912097c538938,DEF token,DEF,18
208,0xf6e4367302c81f27226de83d98fb4a49f256cb22,ABC token,ABC,18
209,0x5326cee0875b64ad1e1e4dbc8fc5b4f4f165ea35,Anzeigenhauptmeister,$AZHM,18
210,0xccb9c94ab8c30f1458187191609209db85ac2205,Alice AI,ALICE,18
211,0xadb754e1ed0528fe9b90290a75db2a1d78afc37c,Bubsy AI,BUBSY,18
212,0x0399907b5b28487e3b5cc445336895f7367901f9,ABC token,ABC,18
213,0xedac1b86dcd8fb7264f0bee52d37c139981e85bc,ABC token,ABC,18
214,0x5223911f5d61d1215ce70b2dea48dd577f13faf4,PaintVsPaint,PVP,9
215,0xb5b337109836ecab91a6ebc67662a83a42d08c00,TOKEN_NAME,TOKEN_NAME,18
216,0x12adc6d8c3fb96ab323376add03f8567f99f5a0b,Cloak,CLOAK,18
217,0x64c96355b020f17661358df330235ecd5543d24a,Tether USD,USDT,6
218,0x9349bd307bb2ad63d1aea3c824e3e33e215c2c4a,Borpa,BORPA,18
219,0x782600f0788896182626d4b49d48796e96d712b9,Test Pair ARBf 01b,tARBf01b,18
220,0x97aa961533aaa832d0ff33d87689cecf0cadd346,Alice AI,ALICE,18
221,0x2bede3cfe9153927fea2a9981b6bd45be813863b,TestWsd,TWSD,18
222,0x9d837c5e57cf1bd3e987384dd590c614f19a60ae,Test M,TestM,18
223,0xe3c871998a878fe7e36b7ccad51d3fcbc86f3c61,LEXA AI,LEXA,18
224,0x29fa925b7d6f79ad7c695c23cb6a2171a3f44455,TestCHAMPS,TCHAMPS,18
225,0xfe273dd003fd7f82470d7ec9bef8c4dd15b96c52,Wrapped Ether ,WETH,18
226,0x5179954f32f05a15b630e38b59256f3e277636d5,LEXA AI,LEXA,18
227,0x3f0e300b57270b2d481ca86ac028176b14265480,Tether,USDT,18
228,0x5a2b264fb25fca9183d047ef3f585cc0c748a68f,UsdCoin,USDC,18
229,0xe7e7022cb263353f8dfa9681d80758785bdd31bc,GoofyGoober,GG,18
230,0x9f7abca4a4a3ec2f2d3e5fefa7af0bd3a6e349d1,My Token,MyToken,18
231,0xe17fe7f0bc53b07d739ca7756192fc8d550a558d,GoofyGoober,GG,18
232,0xecd46a18a0bf9cf5b365cb6e15269425b6ad18fe,GoofyGoober,GG,18
233,0x31899c9449f06bccd6e2915dd43402237177cb31,GoofyGoober,GG,18
234,0xe7faec87ef57eb56d3ebc71b6564c2f18a699eab,My Token,MyToken,18
235,0x77a90d3a17c4566432e767791b9a3b9d22f9ca70,GoofyGoober,GG,18
236,0x0d6e2a9cd1c660d2ff57c0fed21606e7302972aa,Big Shroom Token,BIGSHROOM,18
237,0xd44754405826d1f141c523637b115db7fe2e3108,GoofyGoober,GG,18
238,0x0d9e2c9e4a17685b3dd3af34d1b491bec0b4ee45,BBBB,BBBB,9
239,0x22ad5f39d7937bf4f56c87032af2a6cffcbde008,PaintVsPaint,PVP,9
240,0xe63a9b8bd5ed73a5cb72467685cd352ee8859521,GoofyGoober,GG,18
241,0xebba33d8662e309b0bc25b0cca77716435bf75ac,My Token,MyToken,18
242,0x3a292f08e067a756acd431e6837d645f10005d45,GoofyGoober,GG,18
243,0xbc55c69f02fc19154e10b4105b4aa638315c312c,Alice AI,ALICE,18
244,0xb280b4debafee2e0259c13c538026b90b323a8fe,Test M,TestM,10
245,0xe650186ef193ec637a9706f330b875ae3998b43a,GoofyGoober,GG,18
246,0xa014b2727692cd5dbd6006ea4e64220dd12abfdc,My Token,MyToken,18
247,0x53cf5e102f531477fd5a88270c9a5b054ab9a8bb,GoofyGoober,GG,18
248,0x7f64f693f994520f5434e2178785a3632b23f5d4,GoofyGoober,GG,18
249,0xca489008267842fb7af9842f4fee87d2fd5d4a73,PartnerAI,PARTAI,18
250,0x3bba2a19748196dc5c6879e96a1221f0751a4c1d,Tho Guold,GUOLD,18
251,0x810d137ad19bb923a46e0a00e3245243c355451c,sdfsd,sdfsdf,18
252,0xe3b95f8ff9f08f2ede36590262ff3de61062410c,GoofyGoober,GG,18
253,0x342e38f936123b1f62379792fc05ff59ce8e67d5,test token,tt,18
254,0x65333a1ff5a840b097dc7fe323824b31be673187,GoofyGoober,GG,18
255,0x038b98c2c4b1caf374d042b805148e842f0deae7,Tho Guould,GUOULD,18
256,0xdb5f8de3cc6192d81ecb2abe2c44fe2e5c21364a,GoofyGoober,GG,18
257,0xde1329d823271d61804021d6edad7e787d72c0e3,GoofyGoober,GG,18
258,0xdf8f3c8c1390819f59b7ea65757ab2e1c72cce44,GoofyGoober,GG,18
259,0xdae1053a8c9d160b190003354093ed57712a1004,GoofyGoober,GG,18
260,0xc4910db7ed0682bb43e4e1774d00535ef4a2a1d7,GoofyGoober,GG,18
